2020-07-15 08:20:55,RT @ItsZaeOk: corona running through that mask like a tomb raider
2020-07-15 08:20:55,RT @ZILLA__OAKS: Corona really fucked things up
2020-07-15 08:20:55,"RT @bjd_odisha: Strengthening the fight against #COVID19 in Ganjam, #Odisha has deployed 130 more doctors, 37 OAS &amp; ORS officers in the dis…"
2020-07-15 08:20:55,@sumayahalshek Think of the journey &amp; not the destination. 🧐. But with Corona you can’t do neither 🤣
2020-07-15 08:20:55,"RT @rumilkyz: Minhyun 🦊 contacted nuest former Japanese manager(?)

The chats read
“Yan-san.. how is the corona situation in Japan?” 

Mana…"
2020-07-15 08:20:53,"God who will bring us out into sunshine. Keep your head down, but chin up. Think beyond Corona, look into all that… https://t.co/eAbqA8IASN"
2020-07-15 08:20:53,Lord I pray this corona ends very soon because 2021 needs to come by asap😩🙏🏽
2020-07-15 08:20:53,RT @sk76744116: @BellegardeLuc @AmalShal27 @shaker_michel @edusapiranga @FranciscaRunca @rafaelc11589815 @AboodMo95521726 @donatellaok @Z42…
2020-07-15 08:20:51,Was thinking that today..the corona generation 😭
2020-07-15 08:20:50,"....cocktail dinners. In between work also happened. We earned, we lost, we recovered and life went on merrily.

Th… https://t.co/chTmKusXxu"
2020-07-15 08:20:50,"@dtptraffic what is going on here in Delhi, your people at gurgaon delhi border are literally abusing public, what… https://t.co/n5l050rqMN"
2020-07-15 08:20:50,@brigandbandit @breathofthewild I don’t know where you’re from but where I’m from this happens too often especially… https://t.co/RfLVP0pxEE
2020-07-15 08:20:49,"RT @svaradarajan: No talis, thaalis, flowers, diyas or fly pasts please all  these 'Corona warriors' in Uttar Pradesh want is a decent wage…"
2020-07-15 08:20:49,"RT @Wangchuk66: The BMIC Virus... How to Handle it!

1000 times more contagious than Corona,
2 MILLION infected, 20 Million asymptotic

Aft…"
2020-07-15 08:20:49,RT @Pdb76548853: @narendramodi When will be justice will given young doctors corona warriors  not paid stifend since 16months and they are…
2020-07-15 08:20:49,"RT @amymedusaa: Fuck corona, i’m flying to the Mars. https://t.co/2R8kxHYHXC"
2020-07-15 08:20:48,"RT @srivatsayb: AN EXAMPLE OF BJP's CORONA LOOT

In Bengaluru, BJP Govt decided to rent bed sets at ₹800/day for CoVid centres

Without ten…"
2020-07-15 08:20:48,"RT @abhyudaya_kkss: We request all our volunteers particularly in Bangalore south to register and apply for civil police wardens

Lets supp…"
2020-07-15 08:20:45,Meh. Ain’t poor but wife and I did get $2400 and we needed it definitely helped as I was sidelined from my gig work… https://t.co/rlgktVXGUb
2020-07-15 08:20:43,"RT @AbhishBanerj: Journalists wished cancer &amp; corona on Amit Shah. 

They never apologized

A Nehru Dynasty TV journo had expressed excitem…"
2020-07-15 08:20:42,RT @Pdb76548853: @narendramodi When will be justice will given young doctors corona warriors  not paid stifend since 16months and they are…
2020-07-15 08:20:42,Woke up today thinking corona is history and the first thing i encountered when i came through the door was a corona patient 🤩
2020-07-15 08:20:42,RT @VijaySethuOffl: Happy to announce plasma donation program initiated by @drhakkim and Uyir Thuli Trichy. Kindness &amp; empathy is the major…
2020-07-15 08:20:41,Quarantine has taught me to take better care of my skin 😂 #corona #skincare #Quarantine
2020-07-15 08:20:41,RT @TheDeyonceee: When the store doesn’t have the updated corona hours on google and you drove all the way there to find out that MF closed
2020-07-15 08:20:41,RT @TheDeyonceee: When the store doesn’t have the updated corona hours on google and you drove all the way there to find out that MF closed
2020-07-15 08:20:40,"Private hospitals, which had been shutting down hospitals at the time of the onset of the corona infection, have be… https://t.co/WGdbfsjpgV"
2020-07-15 08:20:40,RT @TheDeyonceee: When the store doesn’t have the updated corona hours on google and you drove all the way there to find out that MF closed
2020-07-15 08:20:39,@washingtonpost HILLARY would have been on TOP of the CORONA/pandemic..the economy /JOB LOSSES/deaths would be FEWE… https://t.co/5rcDbdiPHl
2020-07-15 08:20:39,"RT @srivatsayb: AN EXAMPLE OF BJP's CORONA LOOT

In Bengaluru, BJP Govt decided to rent bed sets at ₹800/day for CoVid centres

Without ten…"
2020-07-15 08:20:38,"RT @PrisonPlanet: Anyone else notice that post-corona, the cashless society is now almost completely in place with barely a whimper of diss…"
2020-07-15 08:20:38,RT @DrTamilisaiGuv: #Corona Awareness Self Monitoring at home for early warnings morning &amp;evening 1) temperature should below 98.4F 2)pulse…
2020-07-15 08:20:38,"RT @micnewdelhi: District wise #Corona active cases in Maharashtra. As on 14th July 2020.

#MaharashtraFightsCorona 
#WarAgainstVirus 
#mas…"
2020-07-15 08:20:38,"RT @srivatsayb: AN EXAMPLE OF BJP's CORONA LOOT

In Bengaluru, BJP Govt decided to rent bed sets at ₹800/day for CoVid centres

Without ten…"
2020-07-15 08:20:37,RT @TheDeyonceee: When the store doesn’t have the updated corona hours on google and you drove all the way there to find out that MF closed
2020-07-15 08:20:36,"RT @varung123: No talis, thaalis, flowers, diyas or fly pasts please all  these 'Corona warriors' in Uttar Pradesh want is a decent wage.…"
2020-07-15 08:20:36,Telangana Congress headquarters Gandhi Bhavan was closed for 5 days after GHMC sanitised d  building in Hyderabad o… https://t.co/ZEF6pooXYh
2020-07-15 08:20:35,"Feels like just yesterday 
The night was cold but the breeze was gentle,  whispering ‘freedom’
The people were just… https://t.co/gK2GWeXABU"
2020-07-15 08:20:34,RT @GeorgiaLogCabin: CA county inflated corona virus numbers https://t.co/vLtHPxpnai
2020-07-15 08:20:34,"#AskTheDG Hello DG,

Great work you and the Team at @MOH_Kenya are doing. 
Hope those responsible for having you st… https://t.co/Ivgc4xgn23"
2020-07-15 08:20:33,RT @TheImageGod: Conspiracy theory or no theory but this corona scamdemic is hanging around far too long as a distraction to the elite pedo…
2020-07-15 08:20:31,@midlifetimmy You would be immune to corona
2020-07-15 08:20:31,RT @Boun3Byke9800: Corona really ruined everything
2020-07-15 08:20:31,"RT @AbhishBanerj: Journalists wished cancer &amp; corona on Amit Shah. 

They never apologized

A Nehru Dynasty TV journo had expressed excitem…"
2020-07-15 08:20:30,"@MbuyiseniNdlozi He recently said ginger, lemon, honey will not prevent you from getting corona. He is downplaying… https://t.co/nQ87YiO6gj"
2020-07-15 08:20:30,One thing I’ve really noticed about this whole corona situation is that people really take their health for granted.
2020-07-15 08:20:29,@PMOIndia @narendramodi China bought large oil supplies from Iran to prepare for war and stop oil supplies to India… https://t.co/VqUlCUXrMh
2020-07-15 08:20:28,RT @RIAZtheboss: Today donated provisions To Rainbow orphanage home for Corona virus sewa from SUPER STAR #RAJINIKANTH TELUGU FANS CLUB #SR…
2020-07-15 08:20:26,@ReliableSources @AprilDRyan @brianstelter HILLARY would have been on TOP of the CORONA/pandemic..the economy /JOB… https://t.co/g9bBwmCAqu
2020-07-15 08:20:26,What gets me is she's been very quick to jump on the 'conspiracy' label. Well any conspiracy club that calls out di… https://t.co/K5j8GOB9Eu
2020-07-15 08:20:23,"RT @FleurHassanN: Jerusalem's deputy mayor on corona, Haredi protests and Arab fireworks. https://t.co/dEzryip66D"
2020-07-15 08:20:22,"RT @srivatsayb: AN EXAMPLE OF BJP's CORONA LOOT

In Bengaluru, BJP Govt decided to rent bed sets at ₹800/day for CoVid centres

Without ten…"
2020-07-15 08:20:21,"RT @Surya007mass: Consider class 12th students who were failed due to 4-5 marks in board exam 2020
How can they write compartment during th…"
2020-07-15 08:20:20,"@Love_Vixen If Motherfuckers stop acting like the Corona Virus is over or acting like they, “ToO gOoD tO gEt RoNa”.… https://t.co/ELalRvF7qx"
2020-07-15 08:20:19,Of all English Paper Exam was conducted on 18 June 2020 in midst of Corona Pandemic. Our PUC kids wrote this exam u… https://t.co/N5OYzHUDuA
2020-07-15 08:20:18,Corona the definition of overstaying your welcome 😭
2020-07-15 08:20:18,"After the End of Corona..you need to wear mask this way for 2 months 

To let your ears come back to Normal positio… https://t.co/QxYQTaodKM"
2020-07-15 08:20:18,@ProudSocialist I think that corona virus is a fake one and it is the master work of government in every nation
2020-07-15 08:20:16,RT @TheDeyonceee: When the store doesn’t have the updated corona hours on google and you drove all the way there to find out that MF closed
2020-07-15 08:20:15,RT @Pdb76548853: @narendramodi When will be justice will given young doctors corona warriors  not paid stifend since 16months and they are…
2020-07-15 08:20:15,if corona dont go away imma have to get involved
2020-07-15 08:20:14,"RT @sahilvikas33: Almost all redlight areas are in shut mode due to CORONA, government banned Tik Tok too. Now there is a big question mark…"
2020-07-15 08:20:13,"RT @PrisonPlanet: Anyone else notice that post-corona, the cashless society is now almost completely in place with barely a whimper of diss…"
2020-07-15 08:20:13,RT @TheDeyonceee: When the store doesn’t have the updated corona hours on google and you drove all the way there to find out that MF closed
2020-07-15 08:20:12,RT @Pdb76548853: @narendramodi When will be justice will given young doctors corona warriors  not paid stifend since 16months and they are…
2020-07-15 08:20:12,RT @Iove666sick: this caused corona i think
2020-07-15 08:20:12,RT @Surya007mass: Madan gowri bro i hope you can speak abt the compartment exam for class 12th students who failed in lack of 3-4 marks....…
2020-07-15 08:20:11,RT @ItsZaeOk: corona running through that mask like a tomb raider
2020-07-15 08:20:10,RT @Pdb76548853: @narendramodi When will be justice will given young doctors corona warriors  not paid stifend since 16months and they are…
2020-07-15 08:20:10,@ABPNews @ajaybachloo War in the times of Corona! So tragic and insane
2020-07-15 08:20:09,"CAN HE JUST FUCKING DIE, he looks like he'll keel over any minute. What's stopping corona or a heart attack rn?! https://t.co/C5IDdZ3ItN"
2020-07-15 08:20:07,RT @Pdb76548853: @narendramodi When will be justice will given young doctors corona warriors  not paid stifend since 16months and they are…
2020-07-15 08:20:06,"RT @Indianit07: 9th of July West Bengal CM #MamataBanerjee imposed strict lockdown for 7 days in Containment Zones of West Bengal.

Then Co…"
2020-07-15 08:20:06,"if ur not wearing a mask bc u say u can’t breathe, we’ll see how hard it rly is to breathe after getting corona"
2020-07-15 08:20:04,"RT @srivatsayb: AN EXAMPLE OF BJP's CORONA LOOT

In Bengaluru, BJP Govt decided to rent bed sets at ₹800/day for CoVid centres

Without ten…"
2020-07-15 08:20:04,COVID-19(corona virus) Antibody test- Bulk COVID-19 Antibody Screening https://t.co/YAtq3old1E
2020-07-15 08:20:03,వీడు మామూలోడు కాదు | Corona patient Funny | Covid Patient Makes Fun Afte... https://t.co/ZOQQETziCG via @YouTube
2020-07-15 08:20:03,"RT @sheebanaazreal: ""kab corona ki ladai mein apna yogdaan de paunga?""
This is the last sentence of the letter from prison by Dr kafeel Kha…"
2020-07-15 08:20:02,"13,472,334 #Coronavirus cases as of 2020-07-15 04:20:02 https://t.co/2mzQP7yTi4"
2020-07-15 08:20:01,RT @TheDeyonceee: When the store doesn’t have the updated corona hours on google and you drove all the way there to find out that MF closed
2020-07-15 08:19:59,RT @bailiwickxpress: Antibody tests show 300 key workers had covid | Bailiwick Express  https://t.co/DtCOMeogDY
2020-07-15 08:19:59,RT @TheDeyonceee: When the store doesn’t have the updated corona hours on google and you drove all the way there to find out that MF closed
2020-07-15 08:19:58,@truth_seeker_85 @DAVEWILLISON1 Sorry but everything currently is nothing but corona virus. It's fashionable now.
2020-07-15 08:19:56,RT @monalisha_barua: Kon corona effected hai hum uske bare main janna nehi chahate..Jo insaan mar gaya hai usko justice dilana hai.If agree…
2020-07-15 08:19:56,@durgadasskamat @DrPramodPSawant @SatyaPalMalik24 Goa is in better Shape than Mumbai and Maharashtra at large. How… https://t.co/hGGFjJeRcJ
2020-07-15 08:19:56,RT @thisislen: how weird that corona is coming back..... if y’all keep on partying &amp; don’t wear any face masks
2020-07-15 08:19:54,RT @JTrentkemp1: STUNNING ! Texas Covid virus numbers show Covid -19 less lethal than last two flu seasons . TEXAS DEPARTMENT OF HEALTH SHO…
2020-07-15 08:19:54,"RT @PrisonPlanet: Anyone else notice that post-corona, the cashless society is now almost completely in place with barely a whimper of diss…"
2020-07-15 08:19:53,"RT @RakshaRamaiah: Karnataka, Minister for Medical Education Dr. K Sudhakar quotes from Mahabharata and Ramayana during Covid Health Briefi…"
2020-07-15 08:19:52,RT @ItsZaeOk: corona running through that mask like a tomb raider
2020-07-15 08:19:51,"Who is willing to Climb onto the Corona express
Yes to get to work
Because SA has Zero transport system
Why
Because… https://t.co/B7er5vWMp0"
2020-07-15 08:19:47,"@ntsa_kenya As things stand, i applied for the smart DL in February. I got a slot for appointment right before East… https://t.co/yhWvbONNwq"
2020-07-15 08:19:47,"RT @srivatsayb: AN EXAMPLE OF BJP's CORONA LOOT

In Bengaluru, BJP Govt decided to rent bed sets at ₹800/day for CoVid centres

Without ten…"
2020-07-15 08:19:47,RT @Pdb76548853: @narendramodi When will be justice will given young doctors corona warriors  not paid stifend since 16months and they are…
2020-07-15 08:19:47,"RT @svaradarajan: No talis, thaalis, flowers, diyas or fly pasts please all  these 'Corona warriors' in Uttar Pradesh want is a decent wage…"
2020-07-15 08:19:46,"@Cindy66486927 @AdvoBarryRoux Is not easy ,corona  ruined our lives"
2020-07-15 08:19:46,"RT @srivatsayb: AN EXAMPLE OF BJP's CORONA LOOT

In Bengaluru, BJP Govt decided to rent bed sets at ₹800/day for CoVid centres

Without ten…"
2020-07-15 08:19:46,RT @Iove666sick: this caused corona i think
2020-07-15 08:19:45,@elaiana_ I think many BVLGARI+ LISA projects got delayed by Corona shit.
2020-07-15 08:19:45,"RT @amymedusaa: Fuck corona, i’m flying to the Mars. https://t.co/2R8kxHYHXC"
2020-07-15 08:19:44,"RT @JaiveerShergill: BJP failed to deposit ₹15 Lac in each account but by their sheer mishandling, misguiding &amp; mismanagement r ensuring th…"
2020-07-15 08:19:44,"RT @srivatsayb: AN EXAMPLE OF BJP's CORONA LOOT

In Bengaluru, BJP Govt decided to rent bed sets at ₹800/day for CoVid centres

Without ten…"
2020-07-15 08:19:43,RT @nuicemedia: Jakarta has canceled the exit/entry permit (SIKM) requirement that was used to control and monitor people’s movements in an…
2020-07-15 08:19:42,"@sardesairajdeep Deserting Cong when there is corona crisis, wrong priorities and bad timing"
2020-07-15 08:19:41,@flipkartsupport You  people still not updating the delivery date on app and letharfically saying that there's no u… https://t.co/KwxrwBc0lb
2020-07-15 08:19:40,@ArvindKejriwal sir u are great . We all are happy that u play a very crucial role in fight against corona with us… https://t.co/NyVE0BRDFH
2020-07-15 08:19:38,"RT @the_davidatta: Life before Corona....
Those were the days. 😢 https://t.co/7GXwJ8Y393"
2020-07-15 08:19:38,"RT @deniisdead: I don’t really do this but just tryna help my step dad out since corona really getting in the way , my step dad knows how t…"
2020-07-15 08:19:37,"RT @prakash_prakkii: #ADMK_BJPAgainstTamilnadu
Where Is My Gst ?
Where is My Reservation?
Where is My Job?
Where is My State Rights?
Where…"
2020-07-15 08:19:37,RT @ShipraKapoor5: Corona virus is here to convince Indian parents that weddings can be done with 15 guests and not 982 others who attend o…
2020-07-15 08:19:37,RT @Pdb76548853: @narendramodi When will be justice will given young doctors corona warriors  not paid stifend since 16months and they are…
2020-07-15 08:19:36,RT @Pdb76548853: @narendramodi When will be justice will given young doctors corona warriors  not paid stifend since 16months and they are…
2020-07-15 08:19:33,Safest Country To Visit In Corona? #Dubai 🇦🇪 ? https://t.co/TyP6bWFsvd via @YouTube .
2020-07-15 08:19:33,"RT @Tiff_FitzHenry: Yes, there is a virus ravaging humanity, but it’s not corona.

It is the institutionalized sexual abuse of children.…"
2020-07-15 08:19:30,RT @Gss_Views: Soon Delhi to be the only State in India Who controlled Corona without imposing Re-Lockdown 👏👏
2020-07-15 08:19:30,@HoldingsMona @Mr_mboweni Corona outfit 👌👌🔥🔥
2020-07-15 08:19:30,RT @profchrisham: timely report from @NLGNthinktank on role of mutual aid groups during C-19. Small scale and local are key. Councils can b…
2020-07-15 08:19:29,"RT @srivatsayb: AN EXAMPLE OF BJP's CORONA LOOT

In Bengaluru, BJP Govt decided to rent bed sets at ₹800/day for CoVid centres

Without ten…"
2020-07-15 08:19:29,@BBCHindi WHO the partnering in corona conspiracy imposed on humand across the world
2020-07-15 08:19:28,"War with China, could not proceed further because of Vikas Dubey.

Chapter of Vikas Dubey got closed because of Mr.… https://t.co/3ItGTu4bqn"
2020-07-15 08:19:28,RT @tobikyere: Corona is climbing through that lace like them man in the 21 Seconds video.
2020-07-15 08:19:28,"RT @srivatsayb: AN EXAMPLE OF BJP's CORONA LOOT

In Bengaluru, BJP Govt decided to rent bed sets at ₹800/day for CoVid centres

Without ten…"
2020-07-15 08:19:28,RT @goal_digger__: number of apologies from mumbai this week is higher than their corona cases.
2020-07-15 08:19:27,"RT @magicdan60: The #SouthAfrican #alcoholban crisis. 🏛️

There are more than one million jobs in the alcohol industry's value chain, thous…"
2020-07-15 08:19:26,"RT @JitenderB_AAP: Look how Delhiites are defeating corona...

#covod19 https://t.co/8vXJPmvd1e"
2020-07-15 08:19:25,"RT @UmarWasTaken: 100th corona case par school band krdo aur 200k par khol do 

m a k e s  s e n s e 👁👄👁"
2020-07-15 08:19:23,@GorataGodfrey @Duduzane__Zuma If you did your research you would know that Arvs are also used by some to treat Cor… https://t.co/4JkPy2Nzlb
2020-07-15 08:19:23,"RT @milaniabbas: Faced with a deadly second wave of Corona, dire economic realities and a shrinking political base, the clerical regime has…"
2020-07-15 08:19:22,@V4Report End Game is Corona.
2020-07-15 08:19:22,RT @Nonhle35033309: Corona attacking my family 💔😭 This is so heartbreaking 😭RIP to my grandmother 💔🕊️ Some are still recovering hoping for…
2020-07-15 08:19:22,"RT @laibaooe: Good news❤
170,000 patients of corona virus recovered .
RECOVERY Rate:
67.3%
Deid:2.1%
Remaining Active cases:
30.6%
#NPA
@Te…"
2020-07-15 08:19:21,RT @ItsZaeOk: corona running through that mask like a tomb raider https://t.co/nPCPoZWg4j
2020-07-15 08:19:20,@AlexIGarciaM @noplaceforsheep Kinda seems obvious to me that the US is NOT an appropriate measure of comparison fo… https://t.co/eueCvyYNJG
2020-07-15 08:19:20,@chennaicorp This plot near my house has become a small lake and a breeding ground for mosquitoes and water snakes.… https://t.co/LQIIbvZLRD
2020-07-15 08:19:17,RT @Iove666sick: this caused corona i think
2020-07-15 08:19:15,"RT @PrisonPlanet: Anyone else notice that post-corona, the cashless society is now almost completely in place with barely a whimper of diss…"
2020-07-15 08:19:14,"RT @srivatsayb: AN EXAMPLE OF BJP's CORONA LOOT

In Bengaluru, BJP Govt decided to rent bed sets at ₹800/day for CoVid centres

Without ten…"
2020-07-15 08:19:12,It's more dangerous than #corona https://t.co/oDnXIZra4k
2020-07-15 08:19:12,"RT @lavonj14: Well then, I guess we are going to be Corona until November......and then for another FOUR YEARS 😂😆🤣😁😂❗️❗️❗️❗️ VOTE RED ❗️🇺🇸…"
2020-07-15 08:19:11,"RT @GayathriBandar7: So far many people raised about less tests, facilities, cleanliness etc in Hsptl.
But in Gandhi even after 7hours of t…"
2020-07-15 08:19:11,"RT @srivatsayb: AN EXAMPLE OF BJP's CORONA LOOT

In Bengaluru, BJP Govt decided to rent bed sets at ₹800/day for CoVid centres

Without ten…"
2020-07-15 08:19:10,"RT @YaThatsMOOK: I really thought corona was gon b like a 1-2 week thing, it’s damn near August😭😭😭"
2020-07-15 08:19:08,"RT @PrisonPlanet: Anyone else notice that post-corona, the cashless society is now almost completely in place with barely a whimper of diss…"
2020-07-15 08:19:06,RT @itsjoelpimentel: If corona was a person I’d punch its face 193722929383 times nonstop.
2020-07-15 08:19:05,RT @FarukFirat1987: #BREAKING: Giant fire broke out in an aluminum factory belonging to the IRGC in #Iran. Things like that have been happe…
2020-07-15 08:19:05,"RT @srivatsayb: AN EXAMPLE OF BJP's CORONA LOOT

In Bengaluru, BJP Govt decided to rent bed sets at ₹800/day for CoVid centres

Without ten…"
2020-07-15 08:19:05,"RT @srivatsayb: AN EXAMPLE OF BJP's CORONA LOOT

In Bengaluru, BJP Govt decided to rent bed sets at ₹800/day for CoVid centres

Without ten…"
2020-07-15 08:19:04,RT @rammadhavbjp: Am quarantining myself for a few days since my colleague n BJP J&amp;K President Ravinder Raina tested +ve for Corona today n…
2020-07-15 08:19:03,"RT @shweta_shalini: One thing that no one can deny.
@Dev_Fadnavis is Diabetic,overweight, with allergic tendencies 
YET 
he tours the entir…"
2020-07-15 08:19:03,RT @TheDeyonceee: When the store doesn’t have the updated corona hours on google and you drove all the way there to find out that MF closed
2020-07-15 08:19:03,"RT @cacs_ravilahoti: If Corona virus can be killed 100% by inhaling steam, let the world come together as we clapped, lit candles, we all c…"
2020-07-15 08:19:03,"....... Good New.......
more than 170,000 patients of corona virus recovered. Recovery rate is now 67.3%, 2.1% died… https://t.co/gDZfWX6tZE"
2020-07-15 08:19:02,"RT @DrSukantaMajum1: I wonder why Mamata keep everything hidden, secret and furnish fake and fabricated details.

Be it corona, or violence…"
2020-07-15 08:19:02,RT @VishweshwarBhat: Good marketing when homes have become schools in the time of Corona. https://t.co/bURM0kFoRJ
2020-07-15 08:19:02,"RT @Tiff_FitzHenry: Yes, there is a virus ravaging humanity, but it’s not corona.

It is the institutionalized sexual abuse of children.…"
2020-07-15 08:19:02,"RT @srivatsayb: AN EXAMPLE OF BJP's CORONA LOOT

In Bengaluru, BJP Govt decided to rent bed sets at ₹800/day for CoVid centres

Without ten…"
2020-07-15 08:19:01,RT @TheDeyonceee: When the store doesn’t have the updated corona hours on google and you drove all the way there to find out that MF closed
2020-07-15 08:19:00,"@RajatSharmaLive Unlike corona, there are some illnesses that are not that apparent, like the mental stress you've… https://t.co/EEixjW2P4z"
2020-07-15 08:18:59,"RT @svaradarajan: No talis, thaalis, flowers, diyas or fly pasts please all  these 'Corona warriors' in Uttar Pradesh want is a decent wage…"
2020-07-15 08:18:59,"RT @srivatsayb: AN EXAMPLE OF BJP's CORONA LOOT

In Bengaluru, BJP Govt decided to rent bed sets at ₹800/day for CoVid centres

Without ten…"
2020-07-15 08:18:58,RT @nuicemedia: Jakarta has canceled the exit/entry permit (SIKM) requirement that was used to control and monitor people’s movements in an…
2020-07-15 08:18:57,RT @MaheshChadha2: It shows that dirty politics for their own agenda is affecting the whole of Leicester Citizens. #Corona #AllLivesMatter…
2020-07-15 08:18:57,"@euroweeklynews Corona tests are still inaccurate, how can there be an effective vaccin?"
2020-07-15 08:18:53,Is corona like the best thing to ever happen fr sex offenders? They go from like 200 to 6 real quick
2020-07-15 08:18:51,RT @Iove666sick: this caused corona i think
2020-07-15 08:18:51,"RT @srivatsayb: AN EXAMPLE OF BJP's CORONA LOOT

In Bengaluru, BJP Govt decided to rent bed sets at ₹800/day for CoVid centres

Without ten…"
2020-07-15 08:18:51,"RT @srivatsayb: AN EXAMPLE OF BJP's CORONA LOOT

In Bengaluru, BJP Govt decided to rent bed sets at ₹800/day for CoVid centres

Without ten…"
2020-07-15 08:18:50,"RT @fesuganda: As we come to the end of our #FESAfricaCoronaBrief Series, We thank u, our followers,contributors,across the continent &amp; our…"
2020-07-15 08:18:50,RT @ItsZaeOk: corona running through that mask like a tomb raider
2020-07-15 08:18:50,@dailysunsa We're busy with Corona now tell him that https://t.co/3yPJL81jAY
2020-07-15 08:18:50,"RT @__Keaa: I really thought corona was gon b like a 1-2 week thing, it’s damn near August😭😭"
2020-07-15 08:18:49,RT @Rozb7aleeb: In a communist future society the U.S dealing with corona will be a scary cautionary tale about worshipping the individual…
2020-07-15 08:18:49,"@ZeeNews @sudhirchaudhary Coronil coming to market.
More Vaccines ready for launch
Corona ke liye bura daur. The end."
2020-07-15 08:18:49,"RT @svaradarajan: No talis, thaalis, flowers, diyas or fly pasts please all  these 'Corona warriors' in Uttar Pradesh want is a decent wage…"
2020-07-15 08:18:48,"RT @varung123: No talis, thaalis, flowers, diyas or fly pasts please all  these 'Corona warriors' in Uttar Pradesh want is a decent wage.…"
2020-07-15 08:18:48,"RT @LiveFromALounge: Coming up next, after a corona induced delay, the first @airvistara A321neo with flatbeds inside!"
2020-07-15 08:18:47,@BBCWorld HILLARY would have been on TOP of the CORONA/pandemic..the economy /JOB LOSSES/deaths would be FEWER.. BU… https://t.co/VF9uLxP4C1
2020-07-15 08:18:45,RT @nuicemedia: Jakarta has canceled the exit/entry permit (SIKM) requirement that was used to control and monitor people’s movements in an…
2020-07-15 08:18:45,RT @TheDeyonceee: When the store doesn’t have the updated corona hours on google and you drove all the way there to find out that MF closed
2020-07-15 08:18:44,RT @Harshwa31271540: Even bachchan family is not safe from corona and Ugc is thinking that by following their guidelines we can safely give…
2020-07-15 08:18:44,RT @TheDeyonceee: When the store doesn’t have the updated corona hours on google and you drove all the way there to find out that MF closed
2020-07-15 08:18:44,"Someone on the news last night actually said “I don’t agree with masks, I don’t agree with corona” I’m lost for words."
2020-07-15 08:18:43,Corona spurt https://t.co/AXo8lPO5TW it because of people becoming complacent and behaving in a way as if normally… https://t.co/S3W42WzMEs
2020-07-15 08:18:43,"RT @srivatsayb: AN EXAMPLE OF BJP's CORONA LOOT

In Bengaluru, BJP Govt decided to rent bed sets at ₹800/day for CoVid centres

Without ten…"
2020-07-15 08:18:42,@reignsneel211 @CMOMaharashtra Why are u blaming to MH govt failed govt is which ruiling party of India (bharat)apa… https://t.co/B7YRBh8gXS
2020-07-15 08:18:42,RT @Iove666sick: this caused corona i think
2020-07-15 08:18:42,"RT @razingcane3: @MaryamHenein HAve any sources in hospital labs or Lab Corp?  Thinking either the swabs are STILL contaminated, the PCR wi…"
2020-07-15 08:18:42,"RT @PrisonPlanet: Anyone else notice that post-corona, the cashless society is now almost completely in place with barely a whimper of diss…"
2020-07-15 08:18:41,RT @TheDeyonceee: When the store doesn’t have the updated corona hours on google and you drove all the way there to find out that MF closed
2020-07-15 08:18:40,RT @TheDeyonceee: When the store doesn’t have the updated corona hours on google and you drove all the way there to find out that MF closed
